document_date,document_number,vendor_name,vendor_number,vendor_group_number,ap_payment_date,voucher_number,amt,agency_code_x,agency_name_x,agency_code_y,agency_name_y
2023-11-07,25959,FIRST RATE EXCAVATE INC,12038057,,2024-01-05,436130,1766.38,16.0,MILITARY,,
2024-01-04,M024BTR014,TOWN OF UTICA,12031188,,2024-01-05,M438485,13.06,2.0,REVENUE,,
2023-12-11,3318410514,PITNEY BOWES GLOBAL FINANCIAL,12007463,,2024-01-05,436188,767.01,,,19,HUMAN SERVICES
2024-01-04,M024BTR014,TOWN OF ROSLYN,12034278,,2024-01-05,M438485,2127.19,2.0,REVENUE,,
2023-11-01,97804,WESTERN DAKOTA TECHNICAL COLLE,12664547,,2024-01-05,436405,144.0,12.0,EDUCATION,,
2024-01-04,M024BTR014,TOWN OF RELIANCE,12055995,,2024-01-05,M438485,216.54,2.0,REVENUE,,
2023-12-20,501001,TESSIERS INC,12030498,,2024-01-05,436790,3264.0,16.0,MILITARY,,
2024-01-04,M024BTR014,PIERPONT TOWN OF,12056539,01,2024-01-05,M438485,126.73,2.0,REVENUE,,
2023-12-15,SDH0039,GEN DIGITAL INC,12119981,,2024-01-05,433069,623.04,14.0,PUBLIC SAFETY,,
2023-12-21,24SC195552363914,TELTEX INC,12026548,,2024-01-05,436801,1850.0,19.0,HUMAN SERVICES,,
2023-12-28,1094TI,REGENCY MIDWEST VENTURES LTD,12177768,03,2024-01-05,436982,231.0,4.0,TOURISM,,
2023-10-13,262414,STEVES TIRE & SERVICE INC,12047467,,2024-01-05,434999,87.19,,,14,PUBLIC SAFETY
2023-12-26,CW4926,WIND CIRCLE NETWORK INC,12445785,,2024-01-05,436555,330.26,18.0,CORRECTIONS,,
2023-12-19,808091123,APH STORES INC,12558584,23,2024-01-05,436058,9.99,11.0,TRANSPORTATION,,
2023-12-19,815028188,APH STORES INC,12558584,26,2024-01-05,436090,94.65,11.0,TRANSPORTATION,,
2023-12-28,04X24PG01202,DAYS OF 76 MUSEUM INC,12151119,,2024-01-05,435456,375.0,4.0,TOURISM,,
2023-12-07,3554253266,STAPLES INC,12171650,,2024-01-05,435917,51.66,,,03,AGRICULTURE & NAT. RESOURCES
2023-12-18,2888,SOUTH DAKOTA REDBOOKS,12045889,04,2024-01-05,433056,180.0,14.0,PUBLIC SAFETY,,
2023-12-13,27873,MENARDS,12019798,10,2024-01-05,435152,21.92,8.0,SOCIAL SERVICES,,
2024-01-04,M024BTR014,CITY OF CORSICA,12055961,,2024-01-05,M438485,9302.54,2.0,REVENUE,,
2023-12-25,592X01139503,HANSON ENT INC,12042533,,2024-01-05,438473,37.0,18.0,CORRECTIONS,,
2023-12-27,VRM231228380726,YANKTON MEDICAL CLINIC PC,12037575,01,2024-01-05,436225,13.06,,,19,HUMAN SERVICES
2023-12-27,VRM231228380603,YANKTON MEDICAL CLINIC PC,12037575,,2024-01-05,436223,13.06,,,19,HUMAN SERVICES
2023-12-27,VRM231228380590,CIOX HEALTH LLC,12115581,01,2024-01-05,436222,11.25,,,19,HUMAN SERVICES
2023-12-27,VRM231228380588,YANKTON MEDICAL CLINIC PC,12037575,,2024-01-05,436224,13.06,,,19,HUMAN SERVICES
2023-12-26,CW4927,WIND CIRCLE NETWORK INC,12445785,,2024-01-05,436553,501.47,18.0,CORRECTIONS,,
2024-01-02,35525,BUMP INC,12051807,,2024-01-05,437529,34122.7,19.0,HUMAN SERVICES,,
2023-12-28,1097F8,REGENCY MIDWEST VENTURES LTD,12177768,03,2024-01-05,436984,77.0,4.0,TOURISM,,
2023-12-28,2387A,RAVEN WORKS INC,12290356,,2024-01-05,437508,221.64,,,19,HUMAN SERVICES
2023-12-31,24SC197005-DEC23,ANDERSON NILL & ASSOCIATES,12034702,,2024-01-05,437616,595.13,19.0,HUMAN SERVICES,,
2024-01-04,M024BTR014,PIEDMONT- MUNICIPALITY OF,12150180,,2024-01-05,M438485,3357.03,2.0,REVENUE,,
2024-01-04,M024BTR014,NISLAND TOWN OF,12054914,,2024-01-05,M438485,172.93,2.0,REVENUE,,
2023-12-05,24SC085020-NOV1,MY3TECH INC,12263781,,2024-01-05,438011,832.5,8.0,SOCIAL SERVICES,,
2024-01-04,M024BTR014,MOUNT VERNON CITY OF,12054888,,2024-01-05,M438485,4153.26,2.0,REVENUE,,
2024-01-04,M024BTR014,TOWN OF CAMP CROOK,12036584,,2024-01-05,M438485,86.93,2.0,REVENUE,,
2023-12-26,VRM231228380912,AVERA MCKENNAN,12029758,12,2024-01-05,436229,13.06,19.0,HUMAN SERVICES,,
2023-12-27,23069910113774,MIDCONTINENT COMMUNICATIONS,12023782,04,2024-01-05,438476,38.65,18.0,CORRECTIONS,,
2024-01-04,M024BTR014,TOWN OF WOLSEY,12055953,,2024-01-05,M438485,1984.4,2.0,REVENUE,,
2023-11-03,SRV106794,RASMUSSEN MECHANICAL SERVICES,12024800,01,2024-01-05,436145,7556.0,16.0,MILITARY,,
2023-09-29,0084586-IN,E J WARD INC,12123458,,2024-01-05,434964,180.0,11.0,TRANSPORTATION,,
2023-12-28,9952033365,CELLCO PARTNERSHIP,12207494,,2024-01-05,436988,126.94,4.0,TOURISM,,
2023-12-18,HLS-2023-00349,MINNEHAHA COUNTY TREASURER,12055058,11,2024-01-05,436490,1965.0,14.0,PUBLIC SAFETY,,
2023-12-13,10375671,COLE PAPERS INC,12027125,,2024-01-05,436157,356.69,,,19,HUMAN SERVICES
2023-12-19,NOVEMBER2023,EROS MOONLIGHT CAFE INC,12684984,,2024-01-05,436883,4131.75,19.0,HUMAN SERVICES,,
2024-01-04,M024BTR014,CITY OF BONESTEEL,12054299,01,2024-01-05,M438485,812.64,2.0,REVENUE,,
2023-12-06,S008458,ALLIED PLUMBING AND HEATING,12369439,,2024-01-05,434965,118.46,11.0,TRANSPORTATION,,
2023-12-19,0860239,SUDS & DUDS INC,12049672,,2024-01-05,435912,14.46,,,03,AGRICULTURE & NAT. RESOURCES
2023-12-20,IN1114983,A & B BUSINESS INC,12036980,,2024-01-05,436203,154.45,,,19,HUMAN SERVICES
2023-12-14,142980,THERMCRAFT INC,12324585,,2024-01-05,436057,28.0,,,11,TRANSPORTATION
2023-12-21,195200122123,WEST RIVER ELECTRIC ASSN INC,12029214,,2024-01-05,436372,58.67,,,11,TRANSPORTATION
2023-12-20,IN1114978,A & B BUSINESS INC,12036980,,2024-01-05,437531,81.07,,,19,HUMAN SERVICES
2023-12-29,400,KEYSTONE PARTNERS LLC,12707480,,2024-01-05,437614,2962.5,,,18,CORRECTIONS
2023-12-14,252939111223,NORTHWESTERN CORPORATION,12028962,15,2024-01-05,436695,17.97,,,11,TRANSPORTATION
2023-12-27,INV91748,VICTORY SUPPLY INC,12559115,,2024-01-05,436557,3223.68,,,18,CORRECTIONS
2023-12-20,IN1114977,A & B BUSINESS INC,12036980,,2024-01-05,437542,64.01,,,19,HUMAN SERVICES
2023-12-19,NAIN-048948,CRISIS PREVENTION INSTITUTE,12020344,,2024-01-05,437293,3913.65,,,08,SOCIAL SERVICES
2023-12-26,CW4928,WIND CIRCLE NETWORK INC,12445785,,2024-01-05,436552,331.15,,,18,CORRECTIONS
2023-12-20,IN1114990,A & B BUSINESS INC,12036980,,2024-01-05,434968,311.51,,,11,TRANSPORTATION
2023-12-07,H1123-01ARPA-2F,CLIMATE SYSTEMS INC,12039044,,2024-01-05,437671,7220.0,,,012,BUREAU OF ADMINISTRATION
2023-12-08,0060417-2,TSP INC,12030546,,2024-01-05,437648,1860.0,,,012,BUREAU OF ADMINISTRATION
2023-12-20,IN1114987,A & B BUSINESS INC,12036980,,2024-01-05,434971,60.89,,,11,TRANSPORTATION
2023-12-19,2520313870,ARAMARK UNIFORM & CAREER APPAR,12621433,04,2024-01-05,436652,13.51,,,08,SOCIAL SERVICES
2023-12-05,NK98280,CDW GOVERNMENT INC,12018139,01,2024-01-05,435163,120.0,,,09,HEALTH
2023-12-26,VRM231229380759,RAPID CITY MEDICAL CENTER,12029569,01,2024-01-05,436867,13.06,,,19,HUMAN SERVICES
2023-12-15,095961-01,NEWHOUSE ENTERPRISES INC,12051361,01,2024-01-05,437243,1184.68,27.0,UNIFIED JUDICIAL SYSTEMS,,
2023-12-21,43910081223,CITY OF FAULKTON,12054531,,2024-01-05,436698,167.26,,,11,TRANSPORTATION
2023-12-29,24SC08B051-DEC,SAGE PROJECT CONSULTANTS LLC,12418491,,2024-01-05,437607,14920.5,,,08,SOCIAL SERVICES
2023-11-29,R0723-01ARPA-1,MULTIMEDIA HOLDINGS CORP,12114857,08,2024-01-05,437033,48.05,,,012,BUREAU OF ADMINISTRATION
2023-11-30,99435-67,I & S GROUP INC,12575550,,2024-01-05,437650,4861.63,,,012,BUREAU OF ADMINISTRATION
2023-11-30,C2023-01ARPA-2,MIDWEST CONSTRUCTION INC,12041946,,2024-01-05,437654,105683.0,,,012,BUREAU OF ADMINISTRATION
2023-12-04,935183F3-0007,COLUMN SOFTWARE PBC,12701722,,2024-01-05,437673,70.58,,,012,BUREAU OF ADMINISTRATION
2023-12-21,DL13823,WEST RIVER FOUNDATION,12017568,03,2024-01-05,436201,563.15,,,19,HUMAN SERVICES
2023-12-05,M2323-09ARPA-2,NICHOLAS S OLSON,12705364,,2024-01-05,437669,18255.0,,,012,BUREAU OF ADMINISTRATION
2023-12-21,7345781428,CARDINAL HEALTH INC,12117161,,2024-01-05,436858,193.13,,,19,HUMAN SERVICES
2023-12-21,9107,SIOUX VALLEY COOPERATIVE,12030270,,2024-01-05,436020,179.72,,,11,TRANSPORTATION
2023-12-22,HMEP22 PMT#5,CITY OF ABERDEEN,12054223,14,2024-01-05,436489,1689.24,,,14,PUBLIC SAFETY
2023-12-13,S103310836.003,DAKOTA SUPPLY GROUP,12027834,02,2024-01-05,436159,188.62,,,19,HUMAN SERVICES
2023-12-15,24SC08A304-DEC1,SOUTH DAKOTA ANESTHESIA SERVIC,12028065,02,2024-01-05,435141,6154.0,8.0,SOCIAL SERVICES,,
2023-12-27,103669A,SCHWAB AUDIOLOGY INC,12528620,,2024-01-05,437526,2500.0,,,19,HUMAN SERVICES
2023-12-21,122123,OLSON OIL COMPANY,12033197,01,2024-01-05,437514,150.0,,,19,HUMAN SERVICES
2023-12-20,VRM240102378043,OPHTHALMOLOGY LTD,12032781,,2024-01-05,437525,21.03,,,19,HUMAN SERVICES
2023-12-20,IN1114486,A & B BUSINESS INC,12036980,,2024-01-05,436180,65.47,,,19,HUMAN SERVICES
2023-12-08,6380153228,ARAMARK UNIFORM SERVICE,12126178,03,2024-01-05,436648,0.61,,,012,BUREAU OF ADMINISTRATION
2023-12-19,24SC082611-DEC2,RURAL OFFICE OF COMM SRVCS,12037800,04,2024-01-05,436660,6710.62,,,08,SOCIAL SERVICES
2023-12-19,24SC081315-DEC,"LEWIS, TRAVIS C",12682179,,2024-01-05,435978,1908.0,,,08,SOCIAL SERVICES
2023-12-21,434761,NORTHWEST PIPE FITTINGS HURON,12031253,,2024-01-05,437688,2.19,,,012,BUREAU OF ADMINISTRATION
2023-12-15,24SC087701-DEC,EMBE,12030010,01,2024-01-05,436662,9805.22,,,08,SOCIAL SERVICES
2023-12-22,23S2997909,LAMB MOTOR CO INC,12052151,,2024-01-05,436346,48046.0,,,012,BUREAU OF ADMINISTRATION
2023-12-22,36812T,MIDWEST PETROLEUM EQUIPMENT,12694531,,2024-01-05,436352,273.0,,,012,BUREAU OF ADMINISTRATION
2023-12-15,24SC086014-NOV,FATHER FLANAGANS BOYS HOME,12057640,,2024-01-05,437999,6490.27,,,08,SOCIAL SERVICES
2023-12-22,4026,OAHE GLASS INC,12525628,,2024-01-05,437035,67.9,,,012,BUREAU OF ADMINISTRATION
2023-12-20,6308036558,PHILIPS HEALTHCARE,12005037,03,2024-01-05,436725,78.0,,,11,TRANSPORTATION
2023-12-15,547552436,MIDAMERICAN ENERGY COMPANY,12025501,,2024-01-05,436179,336.55,19.0,HUMAN SERVICES,,
2023-12-26,12262023,SUDS & DUDS INC,12049672,,2024-01-05,437040,481.07,,,012,BUREAU OF ADMINISTRATION
2023-12-27,431882,NORTHWEST PIPE FITTINGS HURON,12031253,,2024-01-05,437761,2243.84,,,012,BUREAU OF ADMINISTRATION
2023-12-20,67073/JAN24,CLAUSEN SANITATION INC,12049349,,2024-01-05,436193,1687.0,,,19,HUMAN SERVICES
2023-12-28,06S6440470,LIFT SOLUTIONS INC,12543395,,2024-01-05,437043,105.0,,,012,BUREAU OF ADMINISTRATION
2023-12-28,X12242023,AT&T MOBILITY II LLC,12279233,,2024-01-05,435460,43.23,,,012,BUREAU OF ADMINISTRATION
2023-12-20,038373,ISI LLC,12342347,,2024-01-05,436232,94.77,,,19,HUMAN SERVICES
2023-12-20,038361,ISI LLC,12342347,,2024-01-05,437535,130.0,,,19,HUMAN SERVICES
2023-12-15,24SC087712-DEC,EMBE,12030010,01,2024-01-05,436663,8804.83,,,08,SOCIAL SERVICES
2023-12-15,24SC08A304-DEC1,SOUTH DAKOTA ANESTHESIA SERVIC,12028065,02,2024-01-05,435141,6154.0,,,08,SOCIAL SERVICES
2023-12-15,24SC08A340-DEC2,DIVERSIFIED ENTERPRISES INC,12044244,,2024-01-05,436361,7404.22,,,08,SOCIAL SERVICES
2023-12-15,K85-IB0177,CHS INC,12020868,59,2024-01-05,437036,437.24,,,012,BUREAU OF ADMINISTRATION
2023-12-20,IN1114485,A & B BUSINESS INC,12036980,,2024-01-05,436181,91.89,,,19,HUMAN SERVICES
2023-12-18,24SC087692-NOV,ABERDEENS FAMILY Y OF ABERDEEN,12030481,,2024-01-05,436665,10000.0,,,08,SOCIAL SERVICES
2023-12-21,123684 REV.1,SAFARILAND LLC,12200693,01,2024-01-05,437155,1090.0,,,14,PUBLIC SAFETY
2023-12-12,3554589144,STAPLES INC,12171650,,2024-01-05,437006,1456.03,,,012,BUREAU OF ADMINISTRATION
2023-12-13,0926251,DUDLEY LAUNDRY CO,12057489,,2024-01-05,437038,84.16,,,012,BUREAU OF ADMINISTRATION
2023-12-18,082401159,BENNETT COUNTY HOSPITAL &,12026746,,2024-01-05,435137,219.0,,,08,SOCIAL SERVICES
2023-12-16,5365736X12242023,AT&T MOBILITY II LLC,12279233,,2024-01-05,436350,206.92,,,012,BUREAU OF ADMINISTRATION
2023-12-20,172387123,ULINE INC,12017798,,2024-01-05,437000,1349.34,,,012,BUREAU OF ADMINISTRATION
2023-12-15,T7NR,ROSEBUD EXCHANGE LLC,12542847,,2024-01-05,435133,1302.96,,,08,SOCIAL SERVICES
2023-12-20,IN1114426,A & B BUSINESS INC,12036980,,2024-01-05,436202,143.67,,,19,HUMAN SERVICES
2023-12-20,IN0405427,RIVERSIDE TECHNOLOGIES INC,12163031,,2024-01-05,437185,1399.0,,,14,PUBLIC SAFETY
2023-12-20,219723614,B&H FOTO & ELECTRONICS CORP,12004814,,2024-01-05,435457,336.71,,,010,GOVERNOR'S OFFICE
2023-12-20,67811223,IPSWICH CITY OF,12054693,,2024-01-05,436023,82.34,,,11,TRANSPORTATION
2023-12-12,IN4406422,INNOVATIVE OFFICE SOLUTIONS,12550348,,2024-01-05,435913,13.04,,,03,AGRICULTURE & NAT. RESOURCES
2023-12-29,24SC086051-DEC,MIDWEST WELLNESS INSTITUTE PLC,12481519,,2024-01-05,438020,10403.46,,,08,SOCIAL SERVICES
2023-12-28,81233,CLARK PRINTING INC,12035406,,2024-01-05,437289,164.05,,,08,SOCIAL SERVICES
2023-12-28,6039,THE NATIONAL ASSOCIATION FOR,12113126,,2024-01-05,436639,75.0,,,08,SOCIAL SERVICES
2024-01-04,M024BTR014,CITY OF AVON,12054274,,2024-01-05,M438485,1467.3,,,02,REVENUE
2024-01-01,14227553,GOLDEN WEST COMPANIES,12030103,03,2024-01-05,437056,1258.69,13.0,BUREAU OF INFORMATION & TELE.,,
2023-11-30,41700481366NOV23,ALEX CONNELLY,12030959,,2024-01-05,436477,35.53,14.0,PUBLIC SAFETY,,
2023-11-29,N430375,MIDSTATES PRINTING INC,12040671,,2024-01-05,436492,107.0,14.0,PUBLIC SAFETY,,
2024-01-04,M024BTR014,CITY OF BOX ELDER,12031676,,2024-01-05,M438485,39504.18,2.0,REVENUE,,
2024-01-01,6505252314-0124,VALLEY COMMUNICATIONS INC,12660253,,2024-01-05,437027,56.98,13.0,BUREAU OF INFORMATION & TELE.,,
2023-12-08,91277,MEDICAL WASTE TRANSPORT INC,12044036,,2024-01-05,436000,156.2,9.0,HEALTH,,
2023-12-14,HLS-2022-NON1214,BOYS & GIRLS CLUBS SIOUX EMPI,12041614,,2024-01-05,437179,17759.72,14.0,PUBLIC SAFETY,,
2023-12-14,HLS-2022-NON1218,BOYS & GIRLS CLUBS SIOUX EMPI,12041614,,2024-01-05,437180,12040.86,14.0,PUBLIC SAFETY,,
2023-12-07,3554253266,STAPLES INC,12171650,,2024-01-05,435917,51.66,3.0,AGRICULTURE & NAT. RESOURCES,,
2023-12-24,8690229052352,US BANK NA,12014403,09,2024-01-05,436470,23737.13,,,14,PUBLIC SAFETY
2023-12-28,2386A,RAVEN WORKS INC,12290356,,2024-01-05,436877,221.64,,,19,HUMAN SERVICES
2023-12-27,24SC082611-DEC1,RURAL OFFICE OF COMM SRVCS,12037800,04,2024-01-05,436661,23736.43,,,08,SOCIAL SERVICES
2023-12-27,VRM240102380906,AVERA MCKENNAN,12029758,65,2024-01-05,437522,35.0,,,19,HUMAN SERVICES
2023-12-27,VRM231228380367,PETS N STUFF,12708775,,2024-01-05,436220,108.0,,,19,HUMAN SERVICES
2024-01-04,M024BTR014,ANDOVER CITY OF,12055900,,2024-01-05,M438485,255.56,,,02,REVENUE
2023-11-09,387881/2,KOPETSKY ENTERPRISES,12017359,01,2024-01-05,437593,37.05,18.0,CORRECTIONS,,
2024-01-01,10297494,RC TECHNOLOGIES,12029037,,2024-01-05,437049A,203.0,13.0,BUREAU OF INFORMATION & TELE.,,
2023-12-19,10.2023.04 DRUG,SOUTHEASTERN BEHAVIORAL,12029954,,2024-01-05,435061,4454.77,27.0,UNIFIED JUDICIAL SYSTEMS,,
2023-12-16,2323X12242023,AT&T MOBILITY II LLC,12279233,,2024-01-05,437239,536.24,27.0,UNIFIED JUDICIAL SYSTEMS,,
2023-12-27,24SC08K026-AUG,KIDZ COTTAGE LEARNING CENTER,12605681,,2024-01-05,437122,68390.56,,,08,SOCIAL SERVICES
2023-12-15,9314877X12232023,AT&T MOBILITY II LLC,12279233,,2024-01-05,437238,857.65,27.0,UNIFIED JUDICIAL SYSTEMS,,
2023-12-15,IN1113266,A & B BUSINESS INC,12036980,,2024-01-05,435047,5.95,27.0,UNIFIED JUDICIAL SYSTEMS,,
2023-12-16,1838X12242023,AT&T MOBILITY II LLC,12279233,,2024-01-05,436252,342.11,27.0,UNIFIED JUDICIAL SYSTEMS,,
2023-12-16,2056X12242023,AT&T MOBILITY II LLC,12279233,,2024-01-05,436570,494.52,27.0,UNIFIED JUDICIAL SYSTEMS,,
2023-12-15,9086,SIOUX VALLEY COOPERATIVE,12030270,,2024-01-05,436022,1806.0,11.0,TRANSPORTATION,,
2023-12-16,6058539217 DEC23,CENTURYLINK COMMUNICATIONS LLC,12188416,,2024-01-05,436567,46.39,27.0,UNIFIED JUDICIAL SYSTEMS,,
2023-12-12,62369,BADGER STATE RECOVERY INC,12208910,,2024-01-05,436828,49.6,19.0,HUMAN SERVICES,,
2023-12-18,24912182023,CORTEZ LLC,12166414,,2024-01-05,435026,328.98,27.0,UNIFIED JUDICIAL SYSTEMS,,
2023-12-18,24912212023,DAKOTA PSYCHOLOGICAL SERVICES,12006831,,2024-01-05,435038,1578.24,27.0,UNIFIED JUDICIAL SYSTEMS,,
2023-12-18,2491221202301,DAKOTA COUNSELING INSTITUTE,12032458,01,2024-01-05,435036,301.52,27.0,UNIFIED JUDICIAL SYSTEMS,,
2024-01-01,14229271,GOLDEN WEST TELECOMM CO-OP INC,12030103,,2024-01-05,437591,3054.01,18.0,CORRECTIONS,,
2024-01-04,M024BTR014,CITY OF BRITTON,12054320,,2024-01-05,M438485,15988.7,2.0,REVENUE,,
2023-12-18,2491221202301,"VIRCHOW, PENNY",12583419,,2024-01-05,435043,678.24,27.0,UNIFIED JUDICIAL SYSTEMS,,
2024-01-04,M024BTR014,CENTERVILLE CITY OF,12054387,,2024-01-05,M438485,2484.66,,,02,REVENUE
2024-01-04,M024BTR014,CITY OF BALTIC,12056143,,2024-01-05,M438485,6583.1,,,02,REVENUE
2023-12-15,23-02208,DAVISON COUNTY SHERIFF,12054865,09,2024-01-05,437282,50.0,8.0,SOCIAL SERVICES,,
2023-11-21,H1322--02X/SWMR7,C EAGLE CONSTRUCTION LLC,12610541,,2024-01-05,437649,27272.93,,,012,BUREAU OF ADMINISTRATION
2023-12-22,24SC195552363994,TELTEX INC,12026548,,2024-01-05,436810,1880.0,,,19,HUMAN SERVICES
2023-12-22,24SC195552363992,TELTEX INC,12026548,,2024-01-05,436800,1430.0,,,19,HUMAN SERVICES
2023-12-22,24SC195552363988,TELTEX INC,12026548,,2024-01-05,436803,2180.0,,,19,HUMAN SERVICES
2023-08-31,11251,COSTELLO PORTER HILL,12029992,,2024-01-05,435138,1192.19,,,08,SOCIAL SERVICES
2023-12-10,14,TSP INC,12030546,,2024-01-05,435172,480606.02,9.0,HEALTH,,
2024-01-01,8453844-010124,WEST RIVER TELECOMM CO-OP,12027232,,2024-01-05,437658,1009.56,13.0,BUREAU OF INFORMATION & TELE.,,
2023-11-27,112723DGWUI,"GULLICKSON, DAVID M",12711480,,2024-01-05,436448,410.0,14.0,PUBLIC SAFETY,,
2023-11-07,700703,ARCHITECTURAL SPECIALTIES LLC,12245706,,2024-01-05,437596,708.3,18.0,CORRECTIONS,,
2023-12-13,10375671,COLE PAPERS INC,12027125,,2024-01-05,436157,356.69,19.0,HUMAN SERVICES,,
2023-12-08,24SC08A307-NOV3,YANKTON MEDICAL CLINIC PC,12037575,,2024-01-05,435140,315.0,8.0,SOCIAL SERVICES,,
2023-12-08,24SC086303-NOV,SOTERA YOUTH & FAMILY SRVCS,12688494,,2024-01-05,436659,592.25,8.0,SOCIAL SERVICES,,
2023-12-15,7729-5403,QUALIFIED PRESORT SERVICE LLC,12011039,,2024-01-05,435999,38.95,9.0,HEALTH,,
2024-01-04,M024BTR014,CITY OF CANTON,12054367,01,2024-01-05,M438485,21343.94,2.0,REVENUE,,
2023-11-30,9703,WESTERN IOWA TECH COMMUNITY,12157546,,2024-01-05,436233,3975.3,19.0,HUMAN SERVICES,,
2023-11-30,24SC195015004204,COMMUNICATION SERV FOR DEAF,12034090,06,2024-01-05,436812,1057.84,19.0,HUMAN SERVICES,,
2023-12-28,04X24PG01202,DAYS OF 76 MUSEUM INC,12151119,,2024-01-05,435456,375.0,,,04,TOURISM
2023-12-28,1094TI,REGENCY MIDWEST VENTURES LTD,12177768,03,2024-01-05,436982,231.0,,,04,TOURISM
2023-12-28,1097F8,REGENCY MIDWEST VENTURES LTD,12177768,03,2024-01-05,436984,77.0,,,04,TOURISM
2023-12-26,CW4929,WIND CIRCLE NETWORK INC,12445785,,2024-01-05,436368,2155.37,,,08,SOCIAL SERVICES
2023-12-21,9600148198,LAWSON PRODUCTS INC,12223515,01,2024-01-05,436037,134.79,,,11,TRANSPORTATION
2023-12-25,45120988,MOMENTIVE INC,12222444,,2024-01-05,436411,468.0,,,12,EDUCATION
2023-11-24,G2123-48ARPA-3,HOWARD R GREEN COMPANY,12164334,,2024-01-05,437653,14970.2,,,012,BUREAU OF ADMINISTRATION
2023-12-26,VRM231228380807,AVERA MCKENNAN,12029758,12,2024-01-05,436228,13.06,,,19,HUMAN SERVICES
2023-12-26,038401,ISI LLC,12342347,,2024-01-05,437534,130.0,,,19,HUMAN SERVICES
2023-12-29,D12400288,SOUTH DAKOTA HISTORIAL FOUNDAN,12038402,,2024-01-05,436402,3425.0,,,12,EDUCATION
2023-12-26,082401165-JAN,SOUTH MAIN MINI STORAGE,12574052,,2024-01-05,435956,114.0,,,08,SOCIAL SERVICES
2023-12-28,9952033365,CELLCO PARTNERSHIP,12207494,,2024-01-05,436988,126.94,,,04,TOURISM
2023-11-28,5855861,MULTIMEDIA HOLDINGS CORP,12114857,08,2024-01-05,437674,43.88,,,012,BUREAU OF ADMINISTRATION
2023-11-30,106183-9,MCGOUGH CONSTRUCTION CO LLC,12686181,,2024-01-05,437652,1183045.0,,,012,BUREAU OF ADMINISTRATION
2023-12-22,24SC081005-DEC1,PROFESSIONAL LICENSING LLC,12699339,,2024-01-05,438016,456.97,,,08,SOCIAL SERVICES
2023-12-20,501001,TESSIERS INC,12030498,,2024-01-05,436790,3264.0,,,16,MILITARY
2023-07-31,4275297,INNOVATIVE OFFICE SOLUTIONS,12550348,,2024-01-05,435904,21.48,,,02,REVENUE
2023-12-20,IN1114499,A & B BUSINESS INC,12036980,,2024-01-05,435963,61.39,,,08,SOCIAL SERVICES
2023-11-06,NAIN-043063,CRISIS PREVENTION INSTITUTE,12020344,,2024-01-05,437292,115.0,8.0,SOCIAL SERVICES,,
2023-10-03,SRV105787,RASMUSSEN MECHANICAL SERVICES,12024800,01,2024-01-05,436144,1069.9,16.0,MILITARY,,
2023-12-31,141419,G & R CONTROLS INC,12039900,,2024-01-05,437691,175.67,,,012,BUREAU OF ADMINISTRATION
2023-11-22,202993319,GRAHAM TIRE NORTH,12029595,02,2024-01-05,435003,183.0,14.0,PUBLIC SAFETY,,
2024-01-04,M024BTR014,CITY OF FRANKFORT,12055923,01,2024-01-05,M438485,225.19,2.0,REVENUE,,
2023-12-15,0858608,SUDS & DUDS INC,12049672,,2024-01-05,433052,12.53,14.0,PUBLIC SAFETY,,
2023-12-15,0300844002 DEC23,CITY OF VERMILLION,12055156,,2024-01-05,436479,81.62,14.0,PUBLIC SAFETY,,
2023-12-12,10048550,KNECHT LLC,12555937,02,2024-01-05,437164,7.29,,,14,PUBLIC SAFETY
2023-12-12,1-631633,GREAT WESTERN TIRE INC,12038151,,2024-01-05,434994,1017.6,,,14,PUBLIC SAFETY
2023-12-27,8-361-03190,FEDERAL EXPRESS CORP,12117623,,2024-01-05,438459,171.09,,,29,ATTORNEY GENERAL
2023-12-11,486530008DEC23,MONTANA-DAKOTA UTILITIES,12020954,12,2024-01-05,433051,25.22,,,14,PUBLIC SAFETY
2023-12-14,HLS-2023-00097,WEBSTER AREA SCHOOL DIST 18-5,12239846,,2024-01-05,437178,9308.79,14.0,PUBLIC SAFETY,,
2024-01-04,M024BTR014,CITY OF FREEMAN,12054562,,2024-01-05,M438485,5810.01,2.0,REVENUE,,
2023-12-28,7E,"KOTERWSKI, MARK W",12221211,,2024-01-05,436239,110.82,19.0,HUMAN SERVICES,,
2023-12-21,122123-2,OLSON OIL COMPANY,12033197,01,2024-01-05,437524,240.0,19.0,HUMAN SERVICES,,
2023-12-08,70214,OLYMPIC MOTORS SD I CORP,12679909,,2024-01-05,434998,80.7,,,14,PUBLIC SAFETY
2024-01-01,35629-122023,PLUTO ACQUISITION OPCO LLC,12649467,,2024-01-05,438467,138.91,,,29,ATTORNEY GENERAL
2023-12-15,588829,QUALIFIED PRESORT SERVICE LLC,12011039,,2024-01-05,436099,7.96,,,11,TRANSPORTATION
2023-11-28,9917456734,GRAINGER,12016771,16,2024-01-05,436134,140.1,16.0,MILITARY,,
2023-12-15,237586,PORTER-HAINES LUBE RANGERS,12046736,,2024-01-05,436469,42.74,14.0,PUBLIC SAFETY,,
2023-12-23,940133,SPEE DEE DELIVERY SERVICE INC,12022334,,2024-01-05,435160,39.03,9.0,HEALTH,,
2023-12-18,24SC195526-QTR2,HARRISBURG SCHOOL DISTRICT41-2,12055659,,2024-01-05,436834,28785.51,19.0,HUMAN SERVICES,,
